time,station,in-flow,out-flow
2017-01-11 20:10:00,世界之窗,119,209
2017-01-11 20:15:00,世界之窗,134,190
2017-01-11 20:20:00,世界之窗,123,107
2017-01-11 20:25:00,世界之窗,160,184
2017-01-11 20:30:00,世界之窗,138,200
2017-01-11 20:35:00,世界之窗,122,158
2017-01-11 20:40:00,世界之窗,171,158
2017-01-11 20:45:00,世界之窗,148,172
2017-01-11 20:50:00,世界之窗,138,166
2017-01-11 20:55:00,世界之窗,146,141
2017-01-11 21:00:00,世界之窗,136,105
2017-01-11 21:05:00,世界之窗,206,214
2017-01-11 21:10:00,世界之窗,193,118
2017-01-11 21:15:00,世界之窗,152,152
2017-01-11 21:20:00,世界之窗,144,231
2017-01-11 21:25:00,世界之窗,112,159
2017-01-11 21:30:00,世界之窗,152,168
2017-01-11 21:35:00,世界之窗,129,163
2017-01-11 21:40:00,世界之窗,133,136
2017-01-11 21:45:00,世界之窗,124,160
2017-01-11 21:50:00,世界之窗,114,159
2017-01-11 21:55:00,世界之窗,118,138
2017-01-11 22:00:00,世界之窗,140,72
2017-01-11 22:05:00,世界之窗,173,129
2017-01-11 22:10:00,世界之窗,112,86
2017-01-11 22:15:00,世界之窗,84,176
2017-01-11 22:20:00,世界之窗,85,108
2017-01-11 22:25:00,世界之窗,73,114
2017-01-11 22:30:00,世界之窗,74,109
2017-01-11 22:35:00,世界之窗,67,71
2017-01-11 22:40:00,世界之窗,47,113
2017-01-11 22:45:00,世界之窗,49,147
2017-01-11 22:50:00,世界之窗,29,13
2017-01-11 22:55:00,世界之窗,33,105
2017-01-11 23:00:00,世界之窗,29,62
2017-01-11 23:05:00,世界之窗,26,64
2017-01-11 23:10:00,世界之窗,17,59
2017-01-11 23:15:00,世界之窗,36,43
2017-01-11 23:20:00,世界之窗,37,55
2017-01-11 23:25:00,世界之窗,26,30
2017-01-11 23:30:00,世界之窗,4,32
2017-01-11 23:35:00,世界之窗,2,23
2017-01-11 23:40:00,世界之窗,0,1
2017-01-12 01:10:00,世界之窗,1,1
2017-01-12 06:15:00,世界之窗,8,0
2017-01-12 06:20:00,世界之窗,6,0
2017-01-12 06:25:00,世界之窗,12,0
2017-01-12 06:30:00,世界之窗,22,1
2017-01-12 06:35:00,世界之窗,34,2
2017-01-12 06:40:00,世界之窗,41,3
2017-01-12 06:45:00,世界之窗,21,23
2017-01-12 06:50:00,世界之窗,38,11
2017-01-12 06:55:00,世界之窗,50,16
2017-01-12 07:00:00,世界之窗,59,20
2017-01-12 07:05:00,世界之窗,65,42
2017-01-12 07:10:00,世界之窗,62,35
2017-01-12 07:15:00,世界之窗,109,17
2017-01-12 07:20:00,世界之窗,103,43
2017-01-12 07:25:00,世界之窗,115,35
2017-01-12 07:30:00,世界之窗,177,35
2017-01-12 07:35:00,世界之窗,138,52
2017-01-12 07:40:00,世界之窗,217,84
2017-01-12 07:45:00,世界之窗,263,58
2017-01-12 07:50:00,世界之窗,282,88
2017-01-12 07:55:00,世界之窗,305,94
2017-01-12 08:00:00,世界之窗,396,120
2017-01-12 08:05:00,世界之窗,369,98
2017-01-12 08:10:00,世界之窗,391,106
2017-01-12 08:15:00,世界之窗,480,126
2017-01-12 08:20:00,世界之窗,440,150
2017-01-12 08:25:00,世界之窗,512,166
2017-01-12 08:30:00,世界之窗,539,193
2017-01-12 08:35:00,世界之窗,500,181
2017-01-12 08:40:00,世界之窗,461,233
2017-01-12 08:45:00,世界之窗,371,213
2017-01-12 08:50:00,世界之窗,326,227
2017-01-12 08:55:00,世界之窗,299,159
2017-01-12 09:00:00,世界之窗,298,158
2017-01-12 09:05:00,世界之窗,303,122
2017-01-12 09:10:00,世界之窗,238,116
2017-01-12 09:15:00,世界之窗,199,120
2017-01-12 09:20:00,世界之窗,185,113
2017-01-12 09:25:00,世界之窗,170,116
2017-01-12 09:30:00,世界之窗,142,96
2017-01-12 09:35:00,世界之窗,171,99
2017-01-12 09:40:00,世界之窗,123,93
2017-01-12 09:45:00,世界之窗,105,102
2017-01-12 09:50:00,世界之窗,101,137
2017-01-12 09:55:00,世界之窗,81,83
2017-01-12 10:00:00,世界之窗,91,90
2017-01-12 10:05:00,世界之窗,71,75
2017-01-12 10:10:00,世界之窗,83,61
2017-01-12 10:15:00,世界之窗,82,111
2017-01-12 10:20:00,世界之窗,87,83
2017-01-12 10:25:00,世界之窗,65,71
2017-01-12 10:30:00,世界之窗,76,93
2017-01-12 10:35:00,世界之窗,71,81
2017-01-12 10:40:00,世界之窗,81,88
2017-01-12 10:45:00,世界之窗,75,67
2017-01-12 10:50:00,世界之窗,70,107
2017-01-12 10:55:00,世界之窗,85,57
2017-01-12 11:00:00,世界之窗,63,93
2017-01-12 11:05:00,世界之窗,63,57
2017-01-12 11:10:00,世界之窗,77,94
2017-01-12 11:15:00,世界之窗,81,79
2017-01-12 11:20:00,世界之窗,71,75
2017-01-12 11:25:00,世界之窗,75,62
2017-01-12 11:30:00,世界之窗,82,111
2017-01-12 11:35:00,世界之窗,61,65
2017-01-12 11:40:00,世界之窗,82,102
2017-01-12 11:45:00,世界之窗,55,111
2017-01-12 11:50:00,世界之窗,75,98
2017-01-12 11:55:00,世界之窗,73,100
2017-01-12 12:00:00,世界之窗,75,108
2017-01-12 12:05:00,世界之窗,83,59
2017-01-12 12:10:00,世界之窗,65,129
2017-01-12 12:15:00,世界之窗,101,94
2017-01-12 12:20:00,世界之窗,70,129
2017-01-12 12:25:00,世界之窗,90,98
2017-01-12 12:30:00,世界之窗,98,94
2017-01-12 12:35:00,世界之窗,104,86
2017-01-12 12:40:00,世界之窗,86,88
2017-01-12 12:45:00,世界之窗,107,76
2017-01-12 12:50:00,世界之窗,97,118
2017-01-12 12:55:00,世界之窗,102,67
2017-01-12 13:00:00,世界之窗,86,97
2017-01-12 13:05:00,世界之窗,95,87
2017-01-12 13:10:00,世界之窗,100,84
2017-01-12 13:15:00,世界之窗,110,79
2017-01-12 13:20:00,世界之窗,136,91
2017-01-12 13:25:00,世界之窗,108,88
2017-01-12 13:30:00,世界之窗,117,98
2017-01-12 13:35:00,世界之窗,136,89
2017-01-12 13:40:00,世界之窗,107,109
2017-01-12 13:45:00,世界之窗,111,103
2017-01-12 13:50:00,世界之窗,121,62
2017-01-12 13:55:00,世界之窗,107,112
2017-01-12 14:00:00,世界之窗,118,84
2017-01-12 14:05:00,世界之窗,100,84
2017-01-12 14:10:00,世界之窗,141,91
2017-01-12 14:15:00,世界之窗,134,87
2017-01-12 14:20:00,世界之窗,140,111
2017-01-12 14:25:00,世界之窗,125,140
2017-01-12 14:30:00,世界之窗,103,95
2017-01-12 14:35:00,世界之窗,103,109
2017-01-12 14:40:00,世界之窗,90,101
2017-01-12 14:45:00,世界之窗,147,106
2017-01-12 14:50:00,世界之窗,138,102
2017-01-12 14:55:00,世界之窗,106,88
2017-01-12 15:00:00,世界之窗,123,100
2017-01-12 15:05:00,世界之窗,122,129
2017-01-12 15:10:00,世界之窗,126,111
2017-01-12 15:15:00,世界之窗,128,85
2017-01-12 15:20:00,世界之窗,120,141
2017-01-12 15:25:00,世界之窗,106,108
2017-01-12 15:30:00,世界之窗,119,100
2017-01-12 15:35:00,世界之窗,106,86
2017-01-12 15:40:00,世界之窗,139,96
2017-01-12 15:45:00,世界之窗,132,119
2017-01-12 15:50:00,世界之窗,123,112
2017-01-12 15:55:00,世界之窗,119,120
2017-01-12 16:00:00,世界之窗,135,111
2017-01-12 16:05:00,世界之窗,97,99
2017-01-12 16:10:00,世界之窗,130,68
2017-01-12 16:15:00,世界之窗,148,145
2017-01-12 16:20:00,世界之窗,142,135
2017-01-12 16:25:00,世界之窗,141,82
2017-01-12 16:30:00,世界之窗,126,155
2017-01-12 16:35:00,世界之窗,124,89
2017-01-12 16:40:00,世界之窗,148,143
2017-01-12 16:45:00,世界之窗,149,88
2017-01-12 16:50:00,世界之窗,176,149
2017-01-12 16:55:00,世界之窗,142,122
2017-01-12 17:00:00,世界之窗,154,122
2017-01-12 17:05:00,世界之窗,180,145
2017-01-12 17:10:00,世界之窗,169,155
2017-01-12 17:15:00,世界之窗,172,162
2017-01-12 17:20:00,世界之窗,148,92
2017-01-12 17:25:00,世界之窗,165,168
2017-01-12 17:30:00,世界之窗,161,198
2017-01-12 17:35:00,世界之窗,182,170
2017-01-12 17:40:00,世界之窗,153,243
2017-01-12 17:45:00,世界之窗,200,222
2017-01-12 17:50:00,世界之窗,166,274
2017-01-12 17:55:00,世界之窗,193,270
2017-01-12 18:00:00,世界之窗,200,254
2017-01-12 18:05:00,世界之窗,190,270
2017-01-12 18:10:00,世界之窗,224,317
2017-01-12 18:15:00,世界之窗,228,300
2017-01-12 18:20:00,世界之窗,216,377
2017-01-12 18:25:00,世界之窗,155,372
2017-01-12 18:30:00,世界之窗,201,422
2017-01-12 18:35:00,世界之窗,205,426
2017-01-12 18:40:00,世界之窗,174,438
2017-01-12 18:45:00,世界之窗,189,346
2017-01-12 18:50:00,世界之窗,159,479
2017-01-12 18:55:00,世界之窗,173,324
2017-01-12 19:00:00,世界之窗,159,400
2017-01-12 19:05:00,世界之窗,164,357
2017-01-12 19:10:00,世界之窗,167,347
2017-01-12 19:15:00,世界之窗,149,279
2017-01-12 19:20:00,世界之窗,111,292
2017-01-12 19:25:00,世界之窗,154,266
2017-01-12 19:30:00,世界之窗,109,273
2017-01-12 19:35:00,世界之窗,135,232
2017-01-12 19:40:00,世界之窗,112,231
2017-01-12 19:45:00,世界之窗,128,175
2017-01-12 19:50:00,世界之窗,109,227
2017-01-12 19:55:00,世界之窗,120,200
2017-01-12 20:00:00,世界之窗,133,191
2017-01-12 20:05:00,世界之窗,127,146
2017-01-12 20:10:00,世界之窗,135,189
2017-01-12 20:15:00,世界之窗,159,137
2017-01-12 20:20:00,世界之窗,141,192
2017-01-12 20:25:00,世界之窗,153,166
2017-01-12 20:30:00,世界之窗,135,174
2017-01-12 20:35:00,世界之窗,129,136
2017-01-12 20:40:00,世界之窗,160,186
2017-01-12 20:45:00,世界之窗,168,179
2017-01-12 20:50:00,世界之窗,167,154
2017-01-12 20:55:00,世界之窗,161,129
2017-01-12 21:00:00,世界之窗,131,164
2017-01-12 21:05:00,世界之窗,160,100
2017-01-12 21:10:00,世界之窗,168,225
2017-01-12 21:15:00,世界之窗,136,111
2017-01-12 21:20:00,世界之窗,166,207
2017-01-12 21:25:00,世界之窗,138,215
2017-01-12 21:30:00,世界之窗,211,140
2017-01-12 21:35:00,世界之窗,266,146
2017-01-12 21:40:00,世界之窗,215,218
2017-01-12 21:45:00,世界之窗,206,49
2017-01-12 21:50:00,世界之窗,176,147
2017-01-12 21:55:00,世界之窗,135,217
2017-01-12 22:00:00,世界之窗,161,68
2017-01-12 22:05:00,世界之窗,202,183
2017-01-12 22:10:00,世界之窗,124,77
2017-01-12 22:15:00,世界之窗,85,191
2017-01-12 22:20:00,世界之窗,91,86
2017-01-12 22:25:00,世界之窗,80,166
2017-01-12 22:30:00,世界之窗,90,114
2017-01-12 22:35:00,世界之窗,65,155
2017-01-12 22:40:00,世界之窗,60,55
2017-01-12 22:45:00,世界之窗,48,156
2017-01-12 22:50:00,世界之窗,39,25
2017-01-12 22:55:00,世界之窗,32,112
2017-01-12 23:00:00,世界之窗,20,79
2017-01-12 23:05:00,世界之窗,20,61
2017-01-12 23:10:00,世界之窗,21,36
2017-01-12 23:15:00,世界之窗,12,47
2017-01-12 23:20:00,世界之窗,15,51
2017-01-12 23:25:00,世界之窗,11,48
2017-01-12 23:30:00,世界之窗,1,13
2017-01-12 23:35:00,世界之窗,0,16
2017-01-12 23:40:00,世界之窗,1,2
2017-01-12 23:45:00,世界之窗,0,1
2017-01-13 01:15:00,世界之窗,1,1
2017-01-13 01:40:00,世界之窗,1,0
2017-01-13 01:45:00,世界之窗,1,2
2017-01-13 06:15:00,世界之窗,15,0
2017-01-13 06:20:00,世界之窗,8,0
2017-01-13 06:25:00,世界之窗,20,1
2017-01-13 06:30:00,世界之窗,15,0
2017-01-13 06:35:00,世界之窗,29,0
2017-01-13 06:40:00,世界之窗,16,3
2017-01-13 06:45:00,世界之窗,27,21
2017-01-13 06:50:00,世界之窗,42,10
2017-01-13 06:55:00,世界之窗,44,20
2017-01-13 07:00:00,世界之窗,57,26
2017-01-13 07:05:00,世界之窗,58,35
2017-01-13 07:10:00,世界之窗,100,29
2017-01-13 07:15:00,世界之窗,73,24
2017-01-13 07:20:00,世界之窗,114,44
2017-01-13 07:25:00,世界之窗,106,49
2017-01-13 07:30:00,世界之窗,150,32
2017-01-13 07:35:00,世界之窗,185,54
2017-01-13 07:40:00,世界之窗,195,67
2017-01-13 07:45:00,世界之窗,254,76
2017-01-13 07:50:00,世界之窗,233,86
2017-01-13 07:55:00,世界之窗,277,51
2017-01-13 08:00:00,世界之窗,398,114
2017-01-13 08:05:00,世界之窗,330,94
2017-01-13 08:10:00,世界之窗,378,104
2017-01-13 08:15:00,世界之窗,442,109
2017-01-13 08:20:00,世界之窗,456,111
2017-01-13 08:25:00,世界之窗,529,104
2017-01-13 08:30:00,世界之窗,536,113
2017-01-13 08:35:00,世界之窗,471,143
2017-01-13 08:40:00,世界之窗,434,178
2017-01-13 08:45:00,世界之窗,421,135
2017-01-13 08:50:00,世界之窗,337,185
2017-01-13 08:55:00,世界之窗,265,164
2017-01-13 09:00:00,世界之窗,321,77
2017-01-13 09:05:00,世界之窗,327,160
2017-01-13 09:10:00,世界之窗,230,102
2017-01-13 09:15:00,世界之窗,222,125
2017-01-13 09:20:00,世界之窗,171,93
2017-01-13 09:25:00,世界之窗,181,90
2017-01-13 09:30:00,世界之窗,185,111
2017-01-13 09:35:00,世界之窗,175,90
2017-01-13 09:40:00,世界之窗,150,60
2017-01-13 09:45:00,世界之窗,109,109
2017-01-13 09:50:00,世界之窗,140,99
2017-01-13 09:55:00,世界之窗,92,101
2017-01-13 10:00:00,世界之窗,80,106
2017-01-13 10:05:00,世界之窗,105,77
2017-01-13 10:10:00,世界之窗,83,76
2017-01-13 10:15:00,世界之窗,118,69
2017-01-13 10:20:00,世界之窗,80,106
2017-01-13 10:25:00,世界之窗,85,70
2017-01-13 10:30:00,世界之窗,81,69
2017-01-13 10:35:00,世界之窗,102,80
2017-01-13 10:40:00,世界之窗,81,131
2017-01-13 10:45:00,世界之窗,84,58
2017-01-13 10:50:00,世界之窗,63,93
2017-01-13 10:55:00,世界之窗,69,77
2017-01-13 11:00:00,世界之窗,71,78
2017-01-13 11:05:00,世界之窗,60,112
2017-01-13 11:10:00,世界之窗,72,78
2017-01-13 11:15:00,世界之窗,97,119
2017-01-13 11:20:00,世界之窗,77,90
2017-01-13 11:25:00,世界之窗,88,129
2017-01-13 11:30:00,世界之窗,79,79
2017-01-13 11:35:00,世界之窗,60,102
2017-01-13 11:40:00,世界之窗,77,106
2017-01-13 11:45:00,世界之窗,80,107
2017-01-13 11:50:00,世界之窗,81,99
2017-01-13 11:55:00,世界之窗,73,109
2017-01-13 12:00:00,世界之窗,85,167
2017-01-13 12:05:00,世界之窗,78,75
2017-01-13 12:10:00,世界之窗,91,147
2017-01-13 12:15:00,世界之窗,60,83
2017-01-13 12:20:00,世界之窗,90,141
2017-01-13 12:25:00,世界之窗,75,118
2017-01-13 12:30:00,世界之窗,94,126
2017-01-13 12:35:00,世界之窗,94,92
2017-01-13 12:40:00,世界之窗,102,117
2017-01-13 12:45:00,世界之窗,93,140
2017-01-13 12:50:00,世界之窗,112,122
2017-01-13 12:55:00,世界之窗,116,94
2017-01-13 13:00:00,世界之窗,93,76
2017-01-13 13:05:00,世界之窗,100,97
2017-01-13 13:10:00,世界之窗,138,58
2017-01-13 13:15:00,世界之窗,113,110
2017-01-13 13:20:00,世界之窗,123,56
2017-01-13 13:25:00,世界之窗,133,100
2017-01-13 13:30:00,世界之窗,124,102
2017-01-13 13:35:00,世界之窗,145,82
2017-01-13 13:40:00,世界之窗,139,110
2017-01-13 13:45:00,世界之窗,121,98
2017-01-13 13:50:00,世界之窗,115,70
2017-01-13 13:55:00,世界之窗,109,118
2017-01-13 14:00:00,世界之窗,108,86
2017-01-13 14:05:00,世界之窗,109,94
2017-01-13 14:10:00,世界之窗,97,82
2017-01-13 14:15:00,世界之窗,110,82
2017-01-13 14:20:00,世界之窗,130,152
2017-01-13 14:25:00,世界之窗,130,47
2017-01-13 14:30:00,世界之窗,133,130
2017-01-13 14:35:00,世界之窗,107,109
2017-01-13 14:40:00,世界之窗,102,104
2017-01-13 14:45:00,世界之窗,105,101
2017-01-13 14:50:00,世界之窗,94,125
2017-01-13 14:55:00,世界之窗,90,83
2017-01-13 15:00:00,世界之窗,96,81
2017-01-13 15:05:00,世界之窗,107,98
2017-01-13 15:10:00,世界之窗,147,117
2017-01-13 15:15:00,世界之窗,121,98
2017-01-13 15:20:00,世界之窗,120,86
2017-01-13 15:25:00,世界之窗,96,95
2017-01-13 15:30:00,世界之窗,125,115
2017-01-13 15:35:00,世界之窗,119,135
2017-01-13 15:40:00,世界之窗,84,168
2017-01-13 15:45:00,世界之窗,101,157
2017-01-13 15:50:00,世界之窗,83,128
2017-01-13 15:55:00,世界之窗,102,133
2017-01-13 16:00:00,世界之窗,116,81
2017-01-13 16:05:00,世界之窗,109,148
2017-01-13 16:10:00,世界之窗,111,58
2017-01-13 16:15:00,世界之窗,118,159
2017-01-13 16:20:00,世界之窗,116,107
2017-01-13 16:25:00,世界之窗,98,82
2017-01-13 16:30:00,世界之窗,128,142
2017-01-13 16:35:00,世界之窗,115,148
2017-01-13 16:40:00,世界之窗,141,135
2017-01-13 16:45:00,世界之窗,140,170
2017-01-13 16:50:00,世界之窗,140,130
2017-01-13 16:55:00,世界之窗,115,159
2017-01-13 17:00:00,世界之窗,144,137
2017-01-13 17:05:00,世界之窗,132,156
2017-01-13 17:10:00,世界之窗,152,165
2017-01-13 17:15:00,世界之窗,156,180
2017-01-13 17:20:00,世界之窗,140,184
2017-01-13 17:25:00,世界之窗,145,282
2017-01-13 17:30:00,世界之窗,168,200
2017-01-13 17:35:00,世界之窗,132,228
2017-01-13 17:40:00,世界之窗,165,213
2017-01-13 17:45:00,世界之窗,201,229
2017-01-13 17:50:00,世界之窗,191,313
2017-01-13 17:55:00,世界之窗,199,226
2017-01-13 18:00:00,世界之窗,214,281
2017-01-13 18:05:00,世界之窗,267,256
2017-01-13 18:10:00,世界之窗,242,343
2017-01-13 18:15:00,世界之窗,217,260
2017-01-13 18:20:00,世界之窗,182,370
2017-01-13 18:25:00,世界之窗,178,390
2017-01-13 18:30:00,世界之窗,197,389
2017-01-13 18:35:00,世界之窗,186,478
2017-01-13 18:40:00,世界之窗,182,434
2017-01-13 18:45:00,世界之窗,167,433
2017-01-13 18:50:00,世界之窗,211,402
2017-01-13 18:55:00,世界之窗,171,381
2017-01-13 19:00:00,世界之窗,178,402
2017-01-13 19:05:00,世界之窗,158,402
2017-01-13 19:10:00,世界之窗,152,333
2017-01-13 19:15:00,世界之窗,191,316
2017-01-13 19:20:00,世界之窗,160,298
2017-01-13 19:25:00,世界之窗,170,312
2017-01-13 19:30:00,世界之窗,141,232
2017-01-13 19:35:00,世界之窗,156,256
2017-01-13 19:40:00,世界之窗,189,263
2017-01-13 19:45:00,世界之窗,151,215
2017-01-13 19:50:00,世界之窗,140,193
2017-01-13 19:55:00,世界之窗,136,192
2017-01-13 20:00:00,世界之窗,142,193
2017-01-13 20:05:00,世界之窗,150,148
2017-01-13 20:10:00,世界之窗,152,182
2017-01-13 20:15:00,世界之窗,135,169
2017-01-13 20:20:00,世界之窗,132,194
2017-01-13 20:25:00,世界之窗,163,198
2017-01-13 20:30:00,世界之窗,152,198
2017-01-13 20:35:00,世界之窗,144,180
2017-01-13 20:40:00,世界之窗,136,71
2017-01-13 20:45:00,世界之窗,163,191
2017-01-13 20:50:00,世界之窗,147,190
2017-01-13 20:55:00,世界之窗,157,181
2017-01-13 21:00:00,世界之窗,151,95
2017-01-13 21:05:00,世界之窗,208,236
2017-01-13 21:10:00,世界之窗,197,186
2017-01-13 21:15:00,世界之窗,179,146
2017-01-13 21:20:00,世界之窗,185,225
2017-01-13 21:25:00,世界之窗,191,167
2017-01-13 21:30:00,世界之窗,181,124
2017-01-13 21:35:00,世界之窗,213,225
2017-01-13 21:40:00,世界之窗,203,137
2017-01-13 21:45:00,世界之窗,225,133
2017-01-13 21:50:00,世界之窗,210,193
2017-01-13 21:55:00,世界之窗,170,132
2017-01-13 22:00:00,世界之窗,216,158
2017-01-13 22:05:00,世界之窗,179,174
2017-01-13 22:10:00,世界之窗,166,113
2017-01-13 22:15:00,世界之窗,136,210
2017-01-13 22:20:00,世界之窗,142,99
2017-01-13 22:25:00,世界之窗,143,185
2017-01-13 22:30:00,世界之窗,190,160
2017-01-13 22:35:00,世界之窗,124,97
2017-01-13 22:40:00,世界之窗,155,119
2017-01-13 22:45:00,世界之窗,133,229
2017-01-13 22:50:00,世界之窗,67,22
2017-01-13 22:55:00,世界之窗,75,207
2017-01-13 23:00:00,世界之窗,62,49
2017-01-13 23:05:00,世界之窗,43,176
2017-01-13 23:10:00,世界之窗,43,90
2017-01-13 23:15:00,世界之窗,27,60
2017-01-13 23:20:00,世界之窗,36,93
2017-01-13 23:25:00,世界之窗,19,65
2017-01-13 23:30:00,世界之窗,5,28
2017-01-13 23:35:00,世界之窗,1,22
2017-01-13 23:40:00,世界之窗,0,14
2017-01-14 01:00:00,世界之窗,2,0
2017-01-14 01:40:00,世界之窗,1,0
2017-01-14 01:45:00,世界之窗,0,1
2017-01-14 06:15:00,世界之窗,12,0
2017-01-14 06:20:00,世界之窗,9,0
2017-01-14 06:25:00,世界之窗,9,0
2017-01-14 06:30:00,世界之窗,13,1
2017-01-14 06:35:00,世界之窗,22,0
2017-01-14 06:40:00,世界之窗,21,2
2017-01-14 06:45:00,世界之窗,23,7
2017-01-14 06:50:00,世界之窗,30,4
2017-01-14 06:55:00,世界之窗,34,7
2017-01-14 07:00:00,世界之窗,26,15
2017-01-14 07:05:00,世界之窗,35,19
2017-01-14 07:10:00,世界之窗,55,17
2017-01-14 07:15:00,世界之窗,50,17
2017-01-14 07:20:00,世界之窗,57,26
2017-01-14 07:25:00,世界之窗,61,14
2017-01-14 07:30:00,世界之窗,60,22
2017-01-14 07:35:00,世界之窗,70,30
2017-01-14 07:40:00,世界之窗,83,21
2017-01-14 07:45:00,世界之窗,64,62
2017-01-14 07:50:00,世界之窗,93,21
2017-01-14 07:55:00,世界之窗,104,43
2017-01-14 08:00:00,世界之窗,135,36
2017-01-14 08:05:00,世界之窗,106,44
2017-01-14 08:10:00,世界之窗,168,67
2017-01-14 08:15:00,世界之窗,160,44
2017-01-14 08:20:00,世界之窗,154,59
2017-01-14 08:25:00,世界之窗,177,83
2017-01-14 08:30:00,世界之窗,194,29
2017-01-14 08:35:00,世界之窗,201,99
2017-01-14 08:40:00,世界之窗,152,102
2017-01-14 08:45:00,世界之窗,141,65
2017-01-14 08:50:00,世界之窗,134,145
2017-01-14 08:55:00,世界之窗,171,78
2017-01-14 09:00:00,世界之窗,161,86
2017-01-14 09:05:00,世界之窗,133,105
2017-01-14 09:10:00,世界之窗,162,47
2017-01-14 09:15:00,世界之窗,128,129
2017-01-14 09:20:00,世界之窗,137,78
2017-01-14 09:25:00,世界之窗,120,83
2017-01-14 09:30:00,世界之窗,124,103
2017-01-14 09:35:00,世界之窗,135,105
2017-01-14 09:40:00,世界之窗,130,107
2017-01-14 09:45:00,世界之窗,107,124
2017-01-14 09:50:00,世界之窗,126,79
